,발전량,일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위),미세먼지
14832,12.4,2021-09-16 12:00,258.0,보성군,21.5,0.0,3.3,82.0,10.0,1
14833,23.4,2021-09-16 13:00,258.0,보성군,22.4,0.0,3.0,80.0,10.0,1
14834,10.0,2021-09-16 14:00,258.0,보성군,23.6,0.0,4.1,75.0,10.0,1
14835,4.0,2021-09-16 15:00,258.0,보성군,23.2,0.0,4.6,77.0,10.0,1
14836,0.6,2021-09-16 16:00,258.0,보성군,22.6,0.0,3.7,79.0,10.0,1
14837,0.6,2021-09-16 17:00,258.0,보성군,21.6,0.8,0.9,88.0,10.0,1
14838,0.0,2021-09-16 18:00,258.0,보성군,21.4,1.2,3.1,88.0,10.0,1
14840,0.0,2021-09-16 20:00,258.0,보성군,21.8,0.0,2.2,85.0,10.0,1
14841,0.0,2021-09-16 21:00,258.0,보성군,22.3,0.2,1.7,81.0,10.0,1
14842,0.0,2021-09-16 22:00,258.0,보성군,22.5,0.1,3.0,79.0,10.0,1
14843,0.0,2021-09-16 23:00,258.0,보성군,22.4,0.0,3.1,79.0,10.0,1
14844,0.0,2021-09-17 00:00,258.0,보성군,22.1,0.0,1.7,81.0,10.0,1
14845,0.0,2021-09-17 01:00,258.0,보성군,22.4,0.0,5.9,78.0,10.0,1
14846,0.0,2021-09-17 02:00,258.0,보성군,21.9,0.0,1.4,79.0,9.0,1
14847,0.0,2021-09-17 03:00,258.0,보성군,22.3,0.0,1.8,79.0,9.0,1
14848,0.0,2021-09-17 04:00,258.0,보성군,21.8,0.0,2.1,84.0,7.0,1
14849,0.0,2021-09-17 05:00,258.0,보성군,22.3,0.0,4.6,83.0,10.0,1
14850,0.0,2021-09-17 06:00,258.0,보성군,22.4,0.1,4.8,85.0,10.0,1
14851,4.3,2021-09-17 07:00,258.0,보성군,23.2,0.0,6.0,82.0,8.0,1
14853,21.3,2021-09-17 09:00,258.0,보성군,24.6,0.0,6.4,77.0,9.0,1
14854,7.7,2021-09-17 10:00,258.0,보성군,25.1,0.0,3.9,77.0,10.0,1
14855,11.3,2021-09-17 11:00,258.0,보성군,25.0,0.0,2.7,80.0,10.0,1
14856,32.7,2021-09-17 12:00,258.0,보성군,26.8,0.0,2.6,77.0,9.0,1
14857,45.5,2021-09-17 13:00,258.0,보성군,28.2,0.0,4.1,68.0,9.0,1
14858,54.6,2021-09-17 14:00,258.0,보성군,29.1,0.0,2.7,64.0,8.0,1
14859,29.6,2021-09-17 15:00,258.0,보성군,29.4,0.0,4.2,61.0,8.0,1
14860,22.8,2021-09-17 16:00,258.0,보성군,28.2,0.0,2.3,72.0,8.0,1
14861,5.8,2021-09-17 17:00,258.0,보성군,26.8,0.0,4.2,71.0,4.0,1
14862,0.5,2021-09-17 18:00,258.0,보성군,24.4,0.0,2.6,82.0,5.0,1
14863,0.0,2021-09-17 19:00,258.0,보성군,23.6,0.0,2.2,85.0,10.0,1
14864,0.0,2021-09-17 20:00,258.0,보성군,23.9,0.0,0.4,79.0,10.0,1
14865,0.0,2021-09-17 21:00,258.0,보성군,23.2,0.0,2.0,83.0,10.0,1
14866,0.0,2021-09-17 22:00,258.0,보성군,22.6,0.0,0.8,83.0,7.0,1
14867,0.0,2021-09-17 23:00,258.0,보성군,22.4,0.0,0.9,87.0,9.0,1
14868,0.0,2021-09-18 00:00,258.0,보성군,22.3,0.0,0.5,86.0,10.0,1
14869,0.0,2021-09-18 01:00,258.0,보성군,22.0,0.0,2.6,81.0,7.0,1
14870,0.0,2021-09-18 02:00,258.0,보성군,21.7,0.0,0.8,87.0,10.0,1
14871,0.0,2021-09-18 03:00,258.0,보성군,21.0,0.0,1.2,92.0,7.0,1
14872,0.0,2021-09-18 04:00,258.0,보성군,20.8,0.0,1.4,92.0,10.0,1
14873,0.0,2021-09-18 05:00,258.0,보성군,20.7,0.0,1.5,93.0,10.0,1
14874,0.9,2021-09-18 06:00,258.0,보성군,20.5,0.0,0.0,94.0,10.0,1
14875,10.7,2021-09-18 07:00,258.0,보성군,20.3,0.0,0.0,95.0,4.0,1
14876,16.5,2021-09-18 08:00,258.0,보성군,22.1,0.0,0.0,86.0,5.0,1
14877,24.4,2021-09-18 09:00,258.0,보성군,23.0,0.0,1.9,74.0,7.0,1
14878,40.3,2021-09-18 10:00,258.0,보성군,24.4,0.0,1.8,69.0,10.0,1
14879,67.8,2021-09-18 11:00,258.0,보성군,25.9,0.0,3.0,62.0,9.0,1
14880,65.5,2021-09-18 12:00,258.0,보성군,26.2,0.0,3.0,61.0,6.0,1
14881,55.7,2021-09-18 13:00,258.0,보성군,26.4,0.0,3.0,58.0,9.0,1
14882,62.2,2021-09-18 14:00,258.0,보성군,26.7,0.0,3.5,58.0,6.0,1
14883,49.1,2021-09-18 15:00,258.0,보성군,27.0,0.0,3.7,62.0,0.0,1
14884,31.5,2021-09-18 16:00,258.0,보성군,26.8,0.0,3.7,61.0,0.0,1
14885,11.3,2021-09-18 17:00,258.0,보성군,25.9,0.0,3.5,66.0,2.0,1
14886,0.6,2021-09-18 18:00,258.0,보성군,24.3,0.0,1.6,81.0,7.0,1
14887,0.0,2021-09-18 19:00,258.0,보성군,22.7,0.0,1.3,86.0,5.0,1
14888,0.0,2021-09-18 20:00,258.0,보성군,21.4,0.0,1.1,90.0,7.0,1
14889,0.0,2021-09-18 21:00,258.0,보성군,20.5,0.0,1.1,94.0,3.0,1
14890,0.0,2021-09-18 22:00,258.0,보성군,19.7,0.0,1.9,96.0,3.0,1
14891,0.0,2021-09-18 23:00,258.0,보성군,19.4,0.0,2.5,97.0,3.0,1
14892,0.0,2021-09-19 00:00,258.0,보성군,18.9,0.0,1.9,97.0,4.0,1
14893,0.0,2021-09-19 01:00,258.0,보성군,18.8,0.0,2.1,97.0,3.0,1
14894,0.0,2021-09-19 02:00,258.0,보성군,18.5,0.0,2.1,98.0,4.0,1
14895,0.0,2021-09-19 03:00,258.0,보성군,18.0,0.0,1.9,97.0,1.0,1
14896,0.0,2021-09-19 04:00,258.0,보성군,17.8,0.0,1.4,99.0,3.0,1
14897,0.0,2021-09-19 05:00,258.0,보성군,17.5,0.0,1.9,98.0,3.0,1
14898,1.2,2021-09-19 06:00,258.0,보성군,16.7,0.0,1.0,99.0,3.0,1
14900,31.9,2021-09-19 08:00,258.0,보성군,20.4,0.0,2.1,92.0,4.0,1
14901,50.4,2021-09-19 09:00,258.0,보성군,23.3,0.0,1.2,75.0,3.0,1
14902,64.3,2021-09-19 10:00,258.0,보성군,24.7,0.0,4.4,67.0,0.0,1
14903,71.0,2021-09-19 11:00,258.0,보성군,25.7,0.0,3.7,63.0,0.0,1
14904,72.2,2021-09-19 12:00,258.0,보성군,26.6,0.0,4.7,59.0,0.0,1
14905,68.7,2021-09-19 13:00,258.0,보성군,26.5,0.0,4.7,59.0,0.0,1
14906,58.3,2021-09-19 14:00,258.0,보성군,26.6,0.0,4.2,59.0,0.0,1
14907,48.9,2021-09-19 15:00,258.0,보성군,27.4,0.0,4.0,59.0,0.0,1
14908,30.3,2021-09-19 16:00,258.0,보성군,26.8,0.0,4.3,56.0,0.0,1
14909,12.2,2021-09-19 17:00,258.0,보성군,26.8,0.0,2.8,57.0,0.0,1
14910,1.0,2021-09-19 18:00,258.0,보성군,24.2,0.0,3.1,70.0,0.0,1
14911,0.0,2021-09-19 19:00,258.0,보성군,22.5,0.0,0.9,80.0,3.0,1
14912,0.0,2021-09-19 20:00,258.0,보성군,20.5,0.0,1.6,88.0,5.0,1
14913,0.0,2021-09-19 21:00,258.0,보성군,19.9,0.0,1.0,91.0,5.0,1
14914,0.0,2021-09-19 22:00,258.0,보성군,19.1,0.0,1.6,95.0,4.0,1
14915,0.0,2021-09-19 23:00,258.0,보성군,19.1,0.0,2.2,95.0,5.0,1
14916,0.0,2021-09-20 00:00,258.0,보성군,18.4,0.0,1.7,96.0,8.0,1
14917,0.0,2021-09-20 01:00,258.0,보성군,18.9,0.0,0.0,97.0,10.0,1
14918,0.0,2021-09-20 02:00,258.0,보성군,18.9,0.0,1.5,97.0,8.0,1
14919,0.0,2021-09-20 03:00,258.0,보성군,18.7,0.0,0.0,96.0,8.0,1
14920,0.0,2021-09-20 04:00,258.0,보성군,18.2,0.0,3.1,96.0,4.0,1
14921,0.0,2021-09-20 05:00,258.0,보성군,19.0,0.0,0.8,90.0,3.0,1
14922,0.6,2021-09-20 06:00,258.0,보성군,18.9,0.0,2.2,88.0,6.0,1
14923,9.8,2021-09-20 07:00,258.0,보성군,19.9,0.0,0.7,86.0,0.0,1
14924,27.7,2021-09-20 08:00,258.0,보성군,21.8,0.0,0.9,80.0,4.0,1
14925,28.9,2021-09-20 09:00,258.0,보성군,23.3,0.0,5.1,73.0,5.0,1
14926,36.6,2021-09-20 10:00,258.0,보성군,23.9,0.0,3.3,69.0,7.0,1
14927,58.5,2021-09-20 11:00,258.0,보성군,25.5,0.0,4.3,65.0,7.0,1
14928,54.1,2021-09-20 12:00,258.0,보성군,26.3,0.0,4.0,67.0,6.0,1
14929,23.1,2021-09-20 13:00,258.0,보성군,25.7,0.0,5.4,69.0,9.0,1
14930,16.1,2021-09-20 14:00,258.0,보성군,25.8,0.0,5.3,70.0,8.0,1
14931,28.1,2021-09-20 15:00,258.0,보성군,25.9,0.0,5.4,71.0,9.0,1
14932,22.1,2021-09-20 16:00,258.0,보성군,26.0,0.0,6.5,71.0,5.0,1
14933,5.3,2021-09-20 17:00,258.0,보성군,25.3,0.0,6.1,75.0,5.0,1
14934,0.9,2021-09-20 18:00,258.0,보성군,24.6,0.0,5.1,81.0,6.0,1
14935,0.0,2021-09-20 19:00,258.0,보성군,24.1,0.0,4.9,84.0,7.0,1
14936,0.0,2021-09-20 20:00,258.0,보성군,23.9,0.0,3.8,86.0,10.0,1
14937,0.0,2021-09-20 21:00,258.0,보성군,23.9,0.0,3.6,87.0,10.0,1
14938,0.0,2021-09-20 22:00,258.0,보성군,22.8,0.0,2.0,92.0,7.0,1
14940,0.0,2021-09-21 00:00,258.0,보성군,24.1,0.0,3.1,89.0,10.0,1
14941,0.0,2021-09-21 01:00,258.0,보성군,23.2,0.0,1.5,94.0,9.0,1
14942,0.0,2021-09-21 02:00,258.0,보성군,23.7,0.0,2.5,91.0,6.0,1
14943,0.0,2021-09-21 03:00,258.0,보성군,24.1,0.0,1.6,89.0,10.0,1
14944,0.0,2021-09-21 04:00,258.0,보성군,25.1,0.0,3.1,85.0,10.0,1
14945,0.0,2021-09-21 05:00,258.0,보성군,24.9,0.4,4.8,89.0,9.0,1
14946,0.0,2021-09-21 06:00,258.0,보성군,24.4,0.5,2.6,95.0,10.0,1
14947,2.0,2021-09-21 07:00,258.0,보성군,23.5,8.5,4.3,95.0,10.0,1
14948,4.6,2021-09-21 08:00,258.0,보성군,23.1,0.2,4.8,92.0,10.0,1
14949,7.1,2021-09-21 09:00,258.0,보성군,22.6,0.3,3.1,94.0,10.0,1
14950,9.6,2021-09-21 10:00,258.0,보성군,22.8,0.8,2.8,89.0,9.0,1
14951,21.9,2021-09-21 11:00,258.0,보성군,22.9,0.0,0.8,91.0,9.0,1
14952,34.6,2021-09-21 12:00,258.0,보성군,24.3,0.0,2.1,80.0,9.0,1
14953,46.4,2021-09-21 13:00,258.0,보성군,24.2,0.0,4.3,83.0,9.0,1
14954,28.4,2021-09-21 14:00,258.0,보성군,26.8,0.0,2.9,69.0,8.0,1
14955,27.6,2021-09-21 15:00,258.0,보성군,26.5,0.0,1.1,68.0,5.0,1
14956,30.8,2021-09-21 16:00,258.0,보성군,26.3,0.0,3.7,76.0,0.0,1
14957,10.3,2021-09-21 17:00,258.0,보성군,25.2,0.0,4.8,79.0,1.0,1
14958,0.5,2021-09-21 18:00,258.0,보성군,24.3,0.0,2.7,81.0,3.0,1
14959,0.0,2021-09-21 19:00,258.0,보성군,22.6,0.0,2.0,86.0,0.0,1
14961,0.0,2021-09-21 21:00,258.0,보성군,20.6,0.0,2.3,91.0,0.0,1
14962,0.0,2021-09-21 22:00,258.0,보성군,19.3,0.0,2.5,95.0,0.0,1
14963,0.0,2021-09-21 23:00,258.0,보성군,18.9,0.0,1.6,97.0,0.0,1
14964,0.0,2021-09-22 00:00,258.0,보성군,18.5,0.0,1.8,98.0,0.0,1
14965,0.0,2021-09-22 01:00,258.0,보성군,18.3,0.0,2.3,99.0,0.0,1
14966,0.0,2021-09-22 02:00,258.0,보성군,17.9,0.0,0.9,98.0,0.0,1
14967,0.0,2021-09-22 03:00,258.0,보성군,18.0,0.0,2.1,98.0,1.0,1
14968,0.0,2021-09-22 04:00,258.0,보성군,17.5,0.0,0.1,99.0,2.0,1
14969,0.0,2021-09-22 05:00,258.0,보성군,17.8,0.0,0.0,99.0,4.0,1
14970,0.7,2021-09-22 06:00,258.0,보성군,18.0,0.0,0.0,98.0,4.0,1
14971,8.8,2021-09-22 07:00,258.0,보성군,17.9,0.0,0.0,99.0,7.0,1
14972,26.0,2021-09-22 08:00,258.0,보성군,20.8,0.0,0.0,97.0,0.0,1
14973,37.5,2021-09-22 09:00,258.0,보성군,23.8,0.0,0.0,86.0,2.0,1
14974,52.7,2021-09-22 10:00,258.0,보성군,25.4,0.0,1.1,80.0,3.0,1
14975,55.4,2021-09-22 11:00,258.0,보성군,28.1,0.0,2.7,66.0,3.0,1
14976,40.7,2021-09-22 12:00,258.0,보성군,28.1,0.0,3.9,70.0,7.0,1
14977,43.1,2021-09-22 13:00,258.0,보성군,28.0,0.0,2.4,67.0,7.0,1
14978,57.2,2021-09-22 14:00,258.0,보성군,27.9,0.0,3.1,62.0,2.0,1
14979,45.6,2021-09-22 15:00,258.0,보성군,30.4,0.0,2.8,55.0,0.0,1
14980,29.8,2021-09-22 16:00,258.0,보성군,29.6,0.0,2.6,61.0,0.0,1
14981,9.5,2021-09-22 17:00,258.0,보성군,28.1,0.0,1.5,68.0,0.0,1
14982,0.4,2021-09-22 18:00,258.0,보성군,25.7,0.0,4.2,69.0,2.0,1
14983,0.0,2021-09-22 19:00,258.0,보성군,24.6,0.0,2.3,74.0,2.0,1
14984,0.0,2021-09-22 20:00,258.0,보성군,22.8,0.0,2.2,88.0,5.0,1
14985,0.0,2021-09-22 21:00,258.0,보성군,23.4,0.0,3.2,87.0,7.0,1
14986,0.0,2021-09-22 22:00,258.0,보성군,21.8,0.0,2.9,82.0,5.0,1
14987,0.0,2021-09-22 23:00,258.0,보성군,20.0,0.0,3.2,87.0,0.0,1
14988,0.0,2021-09-23 00:00,258.0,보성군,20.6,0.0,4.8,84.0,0.0,1
14989,0.0,2021-09-23 01:00,258.0,보성군,19.9,0.0,3.8,87.0,0.0,1
14990,0.0,2021-09-23 02:00,258.0,보성군,19.3,0.0,3.3,91.0,1.0,1
14991,0.0,2021-09-23 03:00,258.0,보성군,19.0,0.0,3.9,91.0,1.0,1
14992,0.0,2021-09-23 04:00,258.0,보성군,18.2,0.0,3.0,92.0,3.0,1
14993,0.0,2021-09-23 05:00,258.0,보성군,17.9,0.0,3.3,95.0,4.0,1
14994,1.1,2021-09-23 06:00,258.0,보성군,17.9,0.0,2.7,94.0,6.0,1
14995,11.0,2021-09-23 07:00,258.0,보성군,18.5,0.0,3.0,92.0,5.0,1
14996,32.8,2021-09-23 08:00,258.0,보성군,20.5,0.0,2.5,85.0,0.0,1
14997,51.3,2021-09-23 09:00,258.0,보성군,22.7,0.0,2.9,69.0,4.0,1
14998,49.4,2021-09-23 10:00,258.0,보성군,24.0,0.0,5.0,61.0,4.0,1
14999,47.7,2021-09-23 11:00,258.0,보성군,24.0,0.0,4.4,59.0,8.0,1
15000,70.2,2021-09-23 12:00,258.0,보성군,24.9,0.0,3.6,58.0,7.0,1
15001,70.2,2021-09-23 13:00,258.0,보성군,26.3,0.0,5.1,57.0,6.0,1
15002,62.7,2021-09-23 14:00,258.0,보성군,27.5,0.0,3.5,53.0,3.0,1
15003,42.9,2021-09-23 15:00,258.0,보성군,27.7,0.0,4.5,49.0,1.0,1
15004,28.1,2021-09-23 16:00,258.0,보성군,26.4,0.0,3.4,57.0,7.0,1
15005,5.3,2021-09-23 17:00,258.0,보성군,25.8,0.0,3.3,55.0,7.0,1
15007,0.0,2021-09-23 19:00,258.0,보성군,20.7,0.0,2.1,68.0,8.0,1
15008,0.0,2021-09-23 20:00,258.0,보성군,20.9,0.0,1.4,64.0,7.0,1
15009,0.0,2021-09-23 21:00,258.0,보성군,20.7,0.0,1.8,67.0,3.0,1
15010,0.0,2021-09-23 22:00,258.0,보성군,19.9,0.0,0.9,71.0,0.0,1
15011,0.0,2021-09-23 23:00,258.0,보성군,19.0,0.0,1.4,75.0,0.0,1
15012,0.0,2021-09-24 00:00,258.0,보성군,18.4,0.0,2.0,79.0,0.0,1
15013,0.0,2021-09-24 01:00,258.0,보성군,18.0,0.0,3.0,82.0,1.0,1
15014,0.0,2021-09-24 02:00,258.0,보성군,18.3,0.0,2.7,78.0,0.0,1
15015,0.0,2021-09-24 03:00,258.0,보성군,16.3,0.0,2.6,90.0,0.0,1
15016,0.0,2021-09-24 04:00,258.0,보성군,15.8,0.0,2.9,92.0,3.0,1
15017,0.0,2021-09-24 05:00,258.0,보성군,15.3,0.0,2.5,94.0,3.0,1
15018,1.1,2021-09-24 06:00,258.0,보성군,15.4,0.0,2.7,94.0,6.0,1
15019,11.0,2021-09-24 07:00,258.0,보성군,15.5,0.0,2.3,94.0,7.0,1
15020,32.8,2021-09-24 08:00,258.0,보성군,17.9,0.0,1.9,89.0,7.0,1
15021,51.7,2021-09-24 09:00,258.0,보성군,19.2,0.0,2.5,84.0,8.0,1
15022,49.4,2021-09-24 10:00,258.0,보성군,22.3,0.0,1.7,68.0,7.0,1
15023,48.0,2021-09-24 11:00,258.0,보성군,24.9,0.0,3.4,60.0,6.0,1
15024,70.3,2021-09-24 12:00,258.0,보성군,25.5,0.0,3.1,57.0,6.0,1
15025,70.6,2021-09-24 13:00,258.0,보성군,25.9,0.0,3.9,56.0,7.0,1
15026,62.7,2021-09-24 14:00,258.0,보성군,26.2,0.0,3.8,52.0,6.0,1
15027,43.2,2021-09-24 15:00,258.0,보성군,26.4,0.0,3.1,51.0,6.0,1
15028,28.2,2021-09-24 16:00,258.0,보성군,26.5,0.0,3.5,52.0,1.0,1
15029,5.0,2021-09-24 17:00,258.0,보성군,25.9,0.0,2.2,55.0,1.0,1
15030,0.4,2021-09-24 18:00,258.0,보성군,23.0,0.0,2.7,69.0,2.0,1
15031,0.0,2021-09-24 19:00,258.0,보성군,20.7,0.0,1.0,84.0,7.0,1
15032,0.0,2021-09-24 20:00,258.0,보성군,19.7,0.0,1.8,88.0,6.0,1
15033,0.0,2021-09-24 21:00,258.0,보성군,19.5,0.0,2.3,89.0,7.0,1
15034,0.0,2021-09-24 22:00,258.0,보성군,19.3,0.0,1.7,91.0,5.0,1
15035,0.0,2021-09-24 23:00,258.0,보성군,19.4,0.0,0.6,90.0,3.0,1
15036,0.0,2021-09-25 04:00,258.0,보성군,17.2,0.0,1.1,92.0,6.0,1
15037,0.0,2021-09-25 05:00,258.0,보성군,16.8,0.0,1.4,94.0,9.0,1
15038,0.2,2021-09-25 06:00,258.0,보성군,16.1,0.0,2.3,96.0,8.0,1
15039,10.8,2021-09-25 07:00,258.0,보성군,16.7,0.0,2.0,95.0,0.0,1
15040,19.3,2021-09-25 08:00,258.0,보성군,20.2,0.0,2.0,89.0,7.0,1
15041,35.1,2021-09-25 09:00,258.0,보성군,22.3,0.0,1.7,77.0,9.0,1
15042,44.4,2021-09-25 10:00,258.0,보성군,24.7,0.0,2.9,66.0,8.0,1
15043,50.5,2021-09-25 11:00,258.0,보성군,24.9,0.0,5.0,65.0,9.0,1
15051,0.0,2021-09-25 19:00,258.0,보성군,22.2,0.0,3.0,82.0,9.0,1
15052,0.0,2021-09-25 20:00,258.0,보성군,21.9,0.0,2.7,85.0,7.0,1
15053,0.0,2021-09-25 21:00,258.0,보성군,21.0,0.0,2.6,87.0,7.0,1
15054,0.0,2021-09-25 22:00,258.0,보성군,20.3,0.0,1.9,88.0,7.0,1
15055,0.0,2021-09-25 23:00,258.0,보성군,20.3,0.0,1.8,87.0,9.0,1
15056,0.0,2021-09-26 00:00,258.0,보성군,19.4,0.0,1.3,88.0,8.0,1
15057,0.0,2021-09-26 01:00,258.0,보성군,19.8,0.0,2.1,87.0,9.0,1
15058,0.0,2021-09-26 02:00,258.0,보성군,19.2,0.0,1.7,87.0,8.0,1
15059,0.0,2021-09-26 03:00,258.0,보성군,19.3,0.0,2.9,86.0,10.0,1
15060,0.0,2021-09-26 04:00,258.0,보성군,19.2,0.0,1.8,87.0,8.0,1
15061,0.0,2021-09-26 05:00,258.0,보성군,20.0,0.0,0.2,82.0,10.0,1
15062,0.5,2021-09-26 06:00,258.0,보성군,20.2,0.0,0.0,80.0,10.0,1
15063,3.5,2021-09-26 07:00,258.0,보성군,19.9,0.0,0.8,88.0,10.0,1
15064,13.6,2021-09-26 08:00,258.0,보성군,20.6,0.0,0.2,89.0,10.0,1
15065,33.7,2021-09-26 09:00,258.0,보성군,22.7,0.0,1.9,75.0,8.0,1
15066,40.7,2021-09-26 10:00,258.0,보성군,23.7,0.0,4.1,68.0,9.0,1
15067,41.5,2021-09-26 11:00,258.0,보성군,24.6,0.0,4.5,66.0,9.0,1
15068,40.6,2021-09-26 12:00,258.0,보성군,24.7,0.0,4.9,64.0,9.0,1
15069,31.5,2021-09-26 13:00,258.0,보성군,25.2,0.0,4.0,64.0,9.0,1
15070,20.3,2021-09-26 14:00,258.0,보성군,25.0,0.0,3.8,65.0,10.0,1
15071,16.8,2021-09-26 15:00,258.0,보성군,24.8,0.0,3.5,65.0,9.0,1
15072,10.6,2021-09-26 16:00,258.0,보성군,24.5,0.0,3.3,67.0,10.0,1
15073,6.3,2021-09-26 17:00,258.0,보성군,24.1,0.0,2.6,70.0,9.0,1
15074,0.2,2021-09-26 18:00,258.0,보성군,22.9,0.0,1.9,74.0,8.0,1
15075,0.0,2021-09-26 19:00,258.0,보성군,20.6,0.0,2.4,84.0,5.0,1
15076,0.0,2021-09-26 20:00,258.0,보성군,20.5,0.0,0.6,85.0,7.0,1
15077,0.0,2021-09-26 21:00,258.0,보성군,20.8,0.0,1.8,76.0,10.0,1
15078,0.0,2021-09-26 22:00,258.0,보성군,19.3,0.0,1.8,84.0,8.0,1
15079,0.0,2021-09-26 23:00,258.0,보성군,19.7,0.0,2.8,81.0,10.0,1
15080,0.0,2021-09-27 00:00,258.0,보성군,20.2,0.0,2.4,75.0,10.0,1
15081,0.0,2021-09-27 01:00,258.0,보성군,19.6,0.0,1.6,74.0,3.0,1
15082,0.0,2021-09-27 02:00,258.0,보성군,18.8,0.0,2.4,80.0,9.0,1
15083,0.0,2021-09-27 03:00,258.0,보성군,18.4,0.0,1.3,84.0,5.0,1
15084,0.0,2021-09-27 04:00,258.0,보성군,17.7,0.0,2.2,90.0,9.0,1
15085,0.0,2021-09-27 05:00,258.0,보성군,17.8,0.0,2.1,86.0,8.0,1
15086,0.4,2021-09-27 06:00,258.0,보성군,17.9,0.0,1.7,86.0,9.0,1
15087,3.9,2021-09-27 07:00,258.0,보성군,18.3,0.0,0.8,91.0,7.0,1
15088,20.6,2021-09-27 08:00,258.0,보성군,19.4,0.0,0.2,85.0,5.0,1
15089,34.0,2021-09-27 09:00,258.0,보성군,22.3,0.0,0.3,68.0,9.0,1
15090,40.5,2021-09-27 10:00,258.0,보성군,24.2,0.0,3.7,66.0,8.0,1
15091,55.8,2021-09-27 11:00,258.0,보성군,24.6,0.0,4.5,65.0,9.0,1
15092,64.0,2021-09-27 12:00,258.0,보성군,25.2,0.0,5.2,62.0,8.0,1
15093,68.9,2021-09-27 13:00,258.0,보성군,26.0,0.0,4.6,62.0,7.0,1
15094,64.4,2021-09-27 14:00,258.0,보성군,26.5,0.0,3.8,59.0,6.0,1
15095,46.9,2021-09-27 15:00,258.0,보성군,26.4,0.0,2.6,61.0,5.0,1
15096,28.9,2021-09-27 16:00,258.0,보성군,26.3,0.0,3.3,62.0,3.0,1
15097,8.7,2021-09-27 17:00,258.0,보성군,25.8,0.0,3.1,64.0,4.0,1
15098,0.3,2021-09-27 18:00,258.0,보성군,23.6,0.0,2.8,74.0,5.0,1
15099,0.0,2021-09-27 19:00,258.0,보성군,21.7,0.0,2.1,85.0,5.0,1
15100,0.0,2021-09-27 20:00,258.0,보성군,20.1,0.0,2.1,93.0,5.0,1
15101,0.0,2021-09-27 21:00,258.0,보성군,20.6,0.0,2.7,92.0,9.0,1
15102,0.0,2021-09-27 22:00,258.0,보성군,21.2,0.0,1.9,90.0,5.0,1
15103,0.0,2021-09-27 23:00,258.0,보성군,21.7,0.0,2.3,84.0,8.0,1
15104,0.0,2021-09-28 00:00,258.0,보성군,21.8,0.0,3.7,82.0,8.0,1
15105,0.0,2021-09-28 01:00,258.0,보성군,21.0,0.0,2.2,88.0,9.0,1
15106,0.0,2021-09-28 02:00,258.0,보성군,20.9,0.0,1.2,88.0,1.0,1
15107,0.0,2021-09-28 03:00,258.0,보성군,20.3,0.0,2.5,86.0,4.0,1
15108,0.0,2021-09-28 04:00,258.0,보성군,20.1,0.0,0.7,88.0,0.0,1
15109,0.0,2021-09-28 05:00,258.0,보성군,20.4,0.0,0.3,87.0,8.0,1
15110,0.0,2021-09-28 06:00,258.0,보성군,20.1,0.0,0.0,88.0,5.0,1
15111,1.2,2021-09-28 07:00,258.0,보성군,20.1,0.0,0.7,86.0,5.0,1
15112,11.5,2021-09-28 08:00,258.0,보성군,20.2,0.0,0.2,87.0,0.0,1
15113,19.7,2021-09-28 09:00,258.0,보성군,22.5,0.0,0.4,73.0,9.0,1
15114,22.4,2021-09-28 10:00,258.0,보성군,22.9,0.0,2.4,68.0,8.0,1
15115,16.6,2021-09-28 11:00,258.0,보성군,23.8,0.0,3.6,69.0,10.0,1
15116,32.8,2021-09-28 12:00,258.0,보성군,24.1,0.0,2.2,68.0,10.0,1
15117,21.6,2021-09-28 13:00,258.0,보성군,24.5,0.0,2.2,67.0,10.0,1
15118,24.4,2021-09-28 14:00,258.0,보성군,24.4,0.0,3.2,71.0,9.0,1
15119,15.3,2021-09-28 15:00,258.0,보성군,24.5,0.0,3.3,72.0,10.0,1
15120,6.5,2021-09-28 16:00,258.0,보성군,24.2,0.0,2.2,75.0,10.0,1
15121,1.5,2021-09-28 17:00,258.0,보성군,23.7,0.0,2.2,78.0,6.0,1
15122,0.1,2021-09-28 18:00,258.0,보성군,23.0,0.0,1.1,83.0,7.0,1
15123,0.0,2021-09-28 19:00,258.0,보성군,22.7,0.0,0.0,85.0,10.0,1
15124,0.0,2021-09-28 20:00,258.0,보성군,22.0,0.0,1.4,92.0,10.0,1
15125,0.0,2021-09-28 21:00,258.0,보성군,21.5,0.3,0.1,96.0,10.0,1
15126,0.0,2021-09-28 22:00,258.0,보성군,21.4,0.0,1.8,95.0,9.0,1
15127,0.0,2021-09-28 23:00,258.0,보성군,21.6,0.0,1.4,95.0,9.0,1
15128,0.0,2021-09-29 00:00,258.0,보성군,21.4,0.0,1.5,95.0,10.0,1
15129,0.0,2021-09-29 01:00,258.0,보성군,21.6,0.0,1.2,95.0,10.0,1
15130,0.0,2021-09-29 02:00,258.0,보성군,21.5,0.0,1.5,96.0,10.0,1
15131,0.0,2021-09-29 03:00,258.0,보성군,21.4,0.6,0.0,98.0,9.0,1
15132,0.0,2021-09-29 04:00,258.0,보성군,21.2,1.0,0.2,99.0,10.0,1
15133,0.0,2021-09-29 05:00,258.0,보성군,21.3,2.0,0.6,99.0,10.0,1
15134,0.1,2021-09-29 06:00,258.0,보성군,21.3,0.2,0.1,98.0,8.0,1
