지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위)
258,보성군,2020-06-05 08:00,23.2,,4,83,7
258,보성군,2020-06-05 09:00,25,,4,75,9
258,보성군,2020-06-05 10:00,26.1,,3.1,72,8
258,보성군,2020-06-05 11:00,26.7,,3.7,70,8
258,보성군,2020-06-05 12:00,27.1,,4.2,71,8
258,보성군,2020-06-05 13:00,28.1,,3.8,70,5
258,보성군,2020-06-05 14:00,30.7,,2.8,55,7
258,보성군,2020-06-05 15:00,30.1,,3.9,62,7
258,보성군,2020-06-05 16:00,29.6,,2.6,62,4
258,보성군,2020-06-05 17:00,28,,3.5,66,7
258,보성군,2020-06-05 18:00,27.2,,2.8,70,7
258,보성군,2020-06-05 19:00,26.1,,2.5,73,8
258,보성군,2020-06-05 20:00,24.3,,2.7,77,9
258,보성군,2020-06-05 21:00,23.3,,2.8,82,10
258,보성군,2020-06-05 22:00,22.9,,1.4,85,10
258,보성군,2020-06-05 23:00,22.8,,.9,88,9
258,보성군,2020-06-06 00:00,22.2,,2.3,90,8
258,보성군,2020-06-06 01:00,21.9,,1.7,92,9
258,보성군,2020-06-06 02:00,21.3,,1.3,94,10
258,보성군,2020-06-06 03:00,21.7,,1.8,94,9
258,보성군,2020-06-06 04:00,21.5,,3.3,92,10
258,보성군,2020-06-06 05:00,20.8,,3.1,93,10
258,보성군,2020-06-06 06:00,20.5,,3.8,92,10
258,보성군,2020-06-06 07:00,20.6,,3.2,90,9
258,보성군,2020-06-06 08:00,21,,2.8,89,10
258,보성군,2020-06-06 09:00,21.6,,2.3,85,10
258,보성군,2020-06-06 10:00,23,,3.5,82,8
258,보성군,2020-06-06 11:00,23.4,,2.8,80,8
258,보성군,2020-06-06 12:00,25.1,,3.7,73,6
258,보성군,2020-06-06 13:00,27,,4.8,67,6
258,보성군,2020-06-06 14:00,26,,3.6,70,4
258,보성군,2020-06-06 15:00,26.7,,4.1,68,4
258,보성군,2020-06-06 16:00,26.9,,4.1,64,5
258,보성군,2020-06-06 17:00,26.4,,3.6,65,5
258,보성군,2020-06-06 18:00,24.1,,2.7,72,7
258,보성군,2020-06-06 19:00,22.5,,2.4,76,9
258,보성군,2020-06-06 20:00,20.6,11.1,2.1,92,10
258,보성군,2020-06-06 21:00,20.9,,2.6,86,8
258,보성군,2020-06-06 22:00,20.4,,2.7,93,7
258,보성군,2020-06-06 23:00,20.4,,2.5,91,9
258,보성군,2020-06-07 00:00,20.5,,2.5,90,7
258,보성군,2020-06-07 01:00,20.3,,.9,90,8
258,보성군,2020-06-07 02:00,20.3,,1.5,93,7
258,보성군,2020-06-07 03:00,20,,2.1,93,7
258,보성군,2020-06-07 04:00,19.4,,2.2,96,7
258,보성군,2020-06-07 05:00,19,,1.8,97,7
258,보성군,2020-06-07 06:00,18.7,,2,97,0
258,보성군,2020-06-07 07:00,19.6,,.6,93,0
258,보성군,2020-06-07 08:00,21,,.5,86,0
258,보성군,2020-06-07 09:00,23.1,,1.2,75,0
258,보성군,2020-06-07 10:00,24.3,,2.3,67,2
258,보성군,2020-06-07 11:00,24.9,,3.1,53,1
258,보성군,2020-06-07 12:00,25.8,,2.4,49,0
258,보성군,2020-06-07 13:00,26.4,,2.9,51,0
258,보성군,2020-06-07 14:00,26.4,,4.5,62,0
258,보성군,2020-06-07 15:00,27.2,,3,55,2
258,보성군,2020-06-07 16:00,27.1,,4.6,54,0
258,보성군,2020-06-07 17:00,26.7,,4.2,54,0
258,보성군,2020-06-07 18:00,25.7,,3.2,56,0
258,보성군,2020-06-07 19:00,24.5,,1.9,58,0
258,보성군,2020-06-07 20:00,22.8,,2,64,1
258,보성군,2020-06-07 21:00,21.2,,2.3,74,0
258,보성군,2020-06-07 22:00,20,,2.3,79,0
258,보성군,2020-06-07 23:00,19.1,,2.6,83,0
258,보성군,2020-06-08 00:00,18.6,,3,84,0
258,보성군,2020-06-08 01:00,18.1,,2.3,86,0
258,보성군,2020-06-08 02:00,17.5,,1.9,89,0
258,보성군,2020-06-08 03:00,17,,2.3,91,0
258,보성군,2020-06-08 04:00,16.6,,2,91,0
258,보성군,2020-06-08 05:00,16.4,,1.9,91,0
258,보성군,2020-06-08 06:00,16.7,,1.3,89,0
258,보성군,2020-06-08 07:00,17.9,,.7,82,0
258,보성군,2020-06-08 08:00,20.6,,.4,70,0
258,보성군,2020-06-08 09:00,23.2,,1,55,0
258,보성군,2020-06-08 10:00,25.6,,1.4,55,0
258,보성군,2020-06-08 11:00,26.3,,3,53,0
258,보성군,2020-06-08 12:00,27.7,,3.4,45,2
258,보성군,2020-06-08 13:00,29.5,,3.7,40,0
258,보성군,2020-06-08 14:00,30,,3,38,0
258,보성군,2020-06-08 15:00,29.7,,3.5,40,0
258,보성군,2020-06-08 16:00,29.3,,2.8,40,0
258,보성군,2020-06-08 17:00,29.3,,2.7,42,0
258,보성군,2020-06-08 18:00,28.6,,3,45,0
258,보성군,2020-06-08 19:00,26.9,,2.3,48,0
258,보성군,2020-06-08 20:00,24.7,,1.4,58,0
258,보성군,2020-06-08 21:00,22.2,,1.9,69,0
258,보성군,2020-06-08 22:00,20.9,,1.9,71,0
258,보성군,2020-06-08 23:00,19.4,,2,77,0
